I
1100 Generated by WorldEditor 1.6.0r1

1    297 1 0 PGUM Guam Intl
1302 city Agana
111  13.48522130  144.79523871 51 59
111  13.48492878  144.79538330
111  13.48491758  144.79538884 51
111  13.48457486  144.79555824
111  13.48406723  144.79582027 51
111  13.48358250  144.79607049
111  13.48357646  144.79607361 51 59
111  13.48324261  144.79624594
111  13.48323619  144.79624925 51
111  13.48278721  144.79648101
111  13.48235927  144.79670191 51
111  13.48192426  144.79691944
111  13.48191349  144.79692482 51 59
111  13.48146090  144.79715114 51
111  13.48125842  144.79725239 51
111  13.48098076  144.79739123 51
111  13.48089473  144.79743425 51
111  13.48071217  144.79752554 51
111  13.48005916  144.79785207 51
112  13.47971543  144.79772424  13.47957201  144.79746615
111  13.47971543  144.79772424 51
115  13.47927890  144.79671443
120 TL
111  13.47947623  144.78584192 51
111  13.47902394  144.78606840
111  13.47901476  144.78607300 51 59
111  13.47868207  144.78623960
111  13.47867289  144.78624420 51
115  13.47824514  144.78645840
120 TL
111  13.47994268  144.78370651 51 59
111  13.47965092  144.78385375
111  13.47963501  144.78386178 51
111  13.47917959  144.78409160
111  13.47881878  144.78427368 51
111  13.47831895  144.78452592
111  13.47830905  144.78453091 51 59
111  13.47816762  144.78460229 51 59
111  13.47797814  144.78469790
111  13.47796500  144.78470454 51
115  13.47745494  144.78496194
120 TL
111  13.48291081  144.79019098 51 59
111  13.48261433  144.79033893
111  13.48260737  144.79034241 51
115  13.48228126  144.79050514
120 TL
111  13.49112888  144.81068270 51
111  13.49089538  144.81017219 51
112  13.49097072  144.80975598  13.49111335  144.80955543 51
115  13.49138319  144.80959549
120 TL
111  13.48836164  144.80929075 51
111  13.48859505  144.80980130 51
116  13.48914628  144.80998067  13.48951609  144.80984666
120 TL
111  13.48160231  144.78985185 51
111  13.48183580  144.79036233 51
112  13.48228126  144.79050514  13.48260358  144.79042075
111  13.48228126  144.79050514
112  13.48228126  144.79050514  13.48201375  144.79072850 51
111  13.48209676  144.79093198 51
115  13.48233026  144.79144247
120 TL
111  13.47763181  144.78582358 51
111  13.47786522  144.78633413 51
112  13.47824514  144.78645840  13.47848701  144.78639934
111  13.47824514  144.78645840
112  13.47824514  144.78645840  13.47804125  144.78660734 51
111  13.47809479  144.78683501 51
115  13.47832820  144.78734556
120 TL
111  13.48221245  144.79584215 51
111  13.48244436  144.79635269 51
112  13.48278721  144.79648101  13.48302908  144.79642195
111  13.48278721  144.79648101
112  13.48278721  144.79648101  13.48258333  144.79662995 51
111  13.48266877  144.79683976 51
115  13.48290218  144.79735031
120 TL
111  13.48390325  144.79488336 51
111  13.48413675  144.79539384 51
112  13.48457486  144.79555824  13.48488303  144.79548539
111  13.48457486  144.79555824
112  13.48457486  144.79555824  13.48432162  144.79574383 51
111  13.48442974  144.79603306 51
115  13.48466323  144.79654354
120 TL
111  13.48620709  144.79992094 51
111  13.48644059  144.80043143 51
112  13.48689361  144.80059241  13.48720506  144.80054153
111  13.48689361  144.80059241
112  13.48689361  144.80059241  13.48664037  144.80077800 51
111  13.48671016  144.80102107 51
111  13.48693763  144.80151838 51
116  13.48807080  144.80287577  13.48881395  144.80343354
120 TL
111  13.48445421  144.80074485 51
111  13.48468761  144.80125539 51
112  13.48508351  144.80146417  13.48535830  144.80141049
111  13.48508351  144.80146417
112  13.48508351  144.80146417  13.48486694  144.80162182 51
111  13.48496942  144.80187086 51
115  13.48520283  144.80238141
120 TL
111  13.48602175  144.80417245 51
111  13.48625515  144.80468300 51
112  13.48676300  144.80483672  13.48712383  144.80475929
111  13.48676300  144.80483672
112  13.48676300  144.80483672  13.48649293  144.80506385 51
111  13.48654476  144.80531591 51
115  13.48677816  144.80582646
120 TL
111  13.48272417  144.80246565 51
112  13.48294388  144.80253188  13.48308548  144.80248322
111  13.48294388  144.80253188
112  13.48294388  144.80253188  13.48282079  144.80262058 51
115  13.48286925  144.80278913
120 TL
111  13.48350938  144.80482644 51
112  13.48353879  144.80457168  13.48360470  144.80446423 51
111  13.48354953  144.80430598 51
111  13.48286925  144.80278913 51
111  13.48272417  144.80246565 51
111  13.48062560  144.79778640
112  13.48062560  144.79778640  13.48055975  144.79762943 51
115  13.48071217  144.79752554
120 TL
111  13.48436845  144.80460637 51
112  13.48421170  144.80495242  13.48399806  144.80507267
111  13.48421170  144.80495242
112  13.48421170  144.80495242  13.48444782  144.80488767 51
115  13.48456572  144.80504074
120 TL
111  13.48421170  144.80495242 51
111  13.48400886  144.80505163
112  13.48400886  144.80505163  13.48369965  144.80519917 51
111  13.48355056  144.80491809 51
111  13.48350938  144.80482644 51
115  13.47985828  144.79670039
120 TL
111  13.48351122  144.80224461 51
112  13.48324074  144.80212339  13.48313681  144.80196292
111  13.48324074  144.80212339
112  13.48324074  144.80212339  13.48329664  144.80231075 51
111  13.48314865  144.80242819 51
112  13.48342595  144.80253119  13.48353054  144.80268556
111  13.48342595  144.80253119
112  13.48342595  144.80253119  13.48338000  144.80235111 51
115  13.48351122  144.80224461
120 TL
111  13.48456572  144.80504074 51
111  13.48436845  144.80460637 51
111  13.48342595  144.80253119 51
111  13.48324074  144.80212339 51
115  13.48118957  144.79758495
120 TL
111  13.49266823  144.80940366 51
112  13.49259054  144.80985700  13.49240749  144.81002744 51
115  13.49221370  144.80997801
120 TL
111  13.49006471  144.80449045 51
111  13.49043814  144.80518363 51
111  13.49266823  144.80940366 51
111  13.49315304  144.81032108 51
112  13.49334156  144.81049748  13.49346030  144.81055853
111  13.49334156  144.81049748
112  13.49334156  144.81049748  13.49349493  144.81055090 51
111  13.49367493  144.81048496 51
111  13.49516179  144.80961232
112  13.49516179  144.80961232  13.49547308  144.80940609 51
111  13.49532115  144.80904790 51
111  13.49436699  144.80723919
112  13.49436699  144.80723919  13.49429516  144.80710375 51
115  13.49416183  144.80706402
120 TL
111  13.48861801  144.80265950 51
112  13.48877911  144.80279257  13.48887928  144.80284092
111  13.48877911  144.80279257 51
111  13.48926657  144.80304824 51
112  13.48945753  144.80325139  13.48951667  144.80337302
111  13.48945753  144.80325139 51
111  13.48970759  144.80371352 51
115  13.48988877  144.80425499
120 TL
111  13.48776775  144.80333490 51
111  13.48800204  144.80384610 51
112  13.48847712  144.80408593  13.48879400  144.80399734
111  13.48847712  144.80408593
112  13.48847712  144.80408593  13.48822388  144.80427151 51
111  13.48829995  144.80449696 51
115  13.48853313  144.80500683
120 TL
111  13.48066578  144.79711747 51
111  13.48074431  144.79728664
112  13.48074431  144.79728664  13.48081667  144.79743414 51
115  13.48098076  144.79739123
120 TL
111  13.48089473  144.79743425 51
112  13.48118957  144.79758495  13.48129976  144.79778845
111  13.48118957  144.79758495
112  13.48118957  144.79758495  13.48111986  144.79734907 51
115  13.48125842  144.79725239
120 TL
111  13.48775030  144.80334267 51
111  13.48798446  144.80385244 51
112  13.48777614  144.80434174  13.48748885  144.80454549
111  13.48777614  144.80434174
112  13.48777614  144.80434174  13.48812563  144.80427492 51
111  13.48828236  144.80450511 51
115  13.48851542  144.80501448
120 TL
111  13.49014535  144.80857924 51
111  13.49037884  144.80908975 51
112  13.49029826  144.80942120  13.49013424  144.80955613
111  13.49029826  144.80942120
112  13.49029826  144.80942120  13.49051039  144.80939421 51
111  13.49058114  144.80953069 51
115  13.49081464  144.81004120
120 TL
111  13.48609101  144.80437117 51
111  13.48632441  144.80488171 51
112  13.48620196  144.80524219  13.48600508  144.80540169
111  13.48620196  144.80524219
112  13.48620196  144.80524219  13.48644248  144.80518220 51
111  13.48653551  144.80534338 51
115  13.48676892  144.80585393
120 TL
111  13.48450159  144.80089461 51
111  13.48473499  144.80140516 51
112  13.48462183  144.80168226  13.48444423  144.80180601
111  13.48462183  144.80168226
112  13.48462183  144.80168226  13.48483667  144.80164131 51
111  13.48490866  144.80178514 51
115  13.48514206  144.80229569
120 TL
111  13.48223788  144.79594464 51
111  13.48247129  144.79645519 51
112  13.48235927  144.79670191  13.48219724  144.79682866
111  13.48235927  144.79670191
112  13.48235927  144.79670191  13.48255351  144.79665857 51
111  13.48262500  144.79679080 51
115  13.48285841  144.79730134
120 TL
111  13.47935652  144.78498833 51
111  13.47959002  144.78549881 51
112  13.47947623  144.78584192  13.47931221  144.78597685
111  13.47947623  144.78584192
112  13.47947623  144.78584192  13.47968836  144.78581493 51
111  13.47979192  144.78593945 51
115  13.48002541  144.78644994
120 TL
112  13.47817362  144.78151627  13.47788363  144.78166626 51
111  13.47799053  144.78195360 51
115  13.47822402  144.78246408
120 TL
111  13.49461514  144.80906509 51
112  13.49480948  144.80927860  13.49489088  144.80943972
111  13.49480948  144.80927860 51
115  13.49500791  144.80966828
120 TL
111  13.49308137  144.81011821 51
111  13.49341684  144.80992116 51
112  13.49359499  144.80970639  13.49365930  144.80955885
111  13.49359499  144.80970639 51
115  13.49371380  144.80943452
120 TL
111  13.48978311  144.80407543 51
115  13.49050704  144.80368925
120 TL
111  13.49014291  144.80457579 51
115  13.49086685  144.80418961
120 TL
111  13.49043670  144.80512694 51
115  13.49116063  144.80474077
120 TL
111  13.49073136  144.80569724 51
115  13.49145530  144.80531107
120 TL
111  13.49103952  144.80624997 51
115  13.49164917  144.80593095
120 TL
111  13.49132731  144.80683399 51
115  13.49193695  144.80651497
120 TL
111  13.49173180  144.80757517 51
115  13.49244338  144.80718148
120 TL
111  13.49214663  144.80836100 51
115  13.49285821  144.80796731
120 TL
111  13.49236342  144.80876794 51
115  13.49307500  144.80837425
120 TL
111  13.49268110  144.80936305 51
115  13.49339268  144.80896937
120 TL
111  13.49440167  144.81002585 51
115  13.49417831  144.80941490
120 TL
111  13.49439675  144.80850699 51
115  13.49487022  144.80824620
120 TL
111  13.49410155  144.80825258 51
115  13.49469322  144.80791305
120 TL
111  13.49418537  144.80811172 51
115  13.49465437  144.80783947
120 TL
111  13.49393504  144.80762986 51
115  13.49440404  144.80735761
120 TL
111  13.49382296  144.80793083 51
115  13.49449760  144.80753979
120 TL
111  13.49362261  144.80756291 51
115  13.49429725  144.80717187
120 TB
111  13.48459181  144.79591353 53 102
112  13.48469799  144.79570572  13.48481008  144.79564489
111  13.48469799  144.79570572 53 102
111  13.48490007  144.79560358 53 102
112  13.48522545  144.79567755  13.48534689  144.79583764
111  13.48522545  144.79567755 53 102
111  13.48542289  144.79601045 53 102
111  13.48560563  144.79631857 53 102
111  13.48696228  144.79928061 53 102
111  13.48707822  144.79962239 53 102
111  13.48721094  144.80001364 53 102
112  13.48709075  144.80028640  13.48692941  144.80038828
111  13.48709075  144.80028640 53 102
111  13.48691669  144.80037590
112  13.48691669  144.80037590  13.48673553  144.80045740 53 102
115  13.48661001  144.80036311
120 TB
111  13.48228488  144.79087009 53 102
112  13.48238078  144.79065524  13.48251202  144.79058115
111  13.48238078  144.79065524 53 102
111  13.48261711  144.79053549 53 102
112  13.48290482  144.79060946  13.48302319  144.79074441
111  13.48290482  144.79060946 53 102
111  13.48310943  144.79095469 53 102
111  13.48325760  144.79120469 53 102
111  13.48466897  144.79429882 53 102
111  13.48477130  144.79459075 53 102
111  13.48490256  144.79496521 53 102
112  13.48480084  144.79524416  13.48465767  144.79533714
111  13.48480084  144.79524416 53 102
111  13.48459362  144.79536039
112  13.48459362  144.79536039  13.48445466  144.79542390 53 102
115  13.48431482  144.79533714
120 TB
111  13.47817254  144.78187940 53 102
112  13.47827872  144.78163990  13.47842844  144.78156774
111  13.47827872  144.78163990 53 102
111  13.47853903  144.78154129 53 102
112  13.47880618  144.78161877  13.47892315  144.78176551
111  13.47880618  144.78161877 53 102
111  13.47913156  144.78218582 53 102
111  13.47928569  144.78249576 53 102
111  13.47959052  144.78334810 53 102
112  13.47950489  144.78369678  13.47935751  144.78380985
111  13.47950489  144.78369678 53 102
111  13.47929596  144.78380949
112  13.47929596  144.78380949  13.47916730  144.78386722 53 102
115  13.47903223  144.78379188
120 TB
111  13.47933155  144.78442053 53 102
112  13.47941930  144.78421095  13.47953536  144.78414691
111  13.47941930  144.78421095 53 102
111  13.47963726  144.78410034
112  13.47963726  144.78410034  13.47982125  144.78402175 53 102
111  13.47997411  144.78418475 53 102
111  13.48033422  144.78479543 53 102
111  13.48234349  144.78919571 53 102
111  13.48245815  144.78954215 53 102
111  13.48258839  144.78993570 53 102
112  13.48247159  144.79020690  13.48231692  144.79029835
111  13.48247159  144.79020690 53 102
111  13.48224930  144.79031925
112  13.48224930  144.79031925  13.48211977  144.79036498 53 102
115  13.48201948  144.79029601
120 TB
111  13.47864018  144.78389821 53 102
112  13.47854599  144.78417716  13.47840446  144.78425390
111  13.47854599  144.78417716 53 102
115  13.47736297  144.78477379
120 TB
111  13.47764999  144.78540465 53 102
112  13.47780284  144.78503790  13.47802508  144.78492243
111  13.47780284  144.78503790 53 102
111  13.47870015  144.78457508
112  13.47870015  144.78457508  13.47888780  144.78450773 53 102
115  13.47899454  144.78467405
120 TB
111  13.47832087  144.78686816 53 102
112  13.47847925  144.78645585  13.47869975  144.78631126
111  13.47847925  144.78645585 53 102
111  13.47859614  144.78639878
111  13.47849197  144.78620786 53 102
111  13.47836280  144.78627951
112  13.47836280  144.78627951  13.47819183  144.78634852 53 102
115  13.47801642  144.78618724
120 TB
111  13.48289962  144.79686032 53 102
112  13.48303479  144.79647007  13.48325529  144.79632548
111  13.48303479  144.79647007 53 102
111  13.48315387  144.79640728
111  13.48307015  144.79621077 53 102
111  13.48291834  144.79629373
112  13.48291834  144.79629373  13.48274737  144.79636274 53 102
115  13.48259113  144.79620803
120 TB
111  13.49106438  144.81007863 53 102
112  13.49146374  144.80979579  13.49184973  144.80988240
111  13.49146374  144.80979579 53 102
111  13.49207419  144.81005942 53 102
111  13.49354034  144.81069259 53 102
111  13.49378029  144.81055005 53 102
111  13.49522305  144.80969297
112  13.49522305  144.80969297  13.49554843  144.80942528 53 102
111  13.49541896  144.80905368 53 102
111  13.49452445  144.80732763 53 102
111  13.49452901  144.80694320 53 102
115  13.49391357  144.80695258
120 TB
111  13.48784232  144.80453596 53 102
116  13.48813619  144.80466773  13.48823075  144.80479488
120 TB
111  13.48854754  144.80457018 53 102
112  13.48876862  144.80410910  13.48901425  144.80395032
111  13.48876862  144.80410910 53 102
111  13.48907064  144.80396180 53 102
112  13.48939040  144.80398546  13.48952679  144.80409661
111  13.48939040  144.80398546 53 102
111  13.48963422  144.80417314 53 102
112  13.49019251  144.80494860  13.49059045  144.80565695
111  13.49019251  144.80494860 53 102
111  13.49221188  144.80874167 53 102
111  13.49225247  144.80881791 53 102
111  13.49252704  144.80945088 53 102
112  13.49249307  144.80973616  13.49239271  144.80986053 53 102
111  13.49217038  144.80981475 53 102
111  13.49111127  144.80931606
112  13.49111127  144.80931606  13.49067638  144.80909906 53 102
115  13.49047052  144.80878944
120 TB
111  13.48783861  144.80302461 53 102
112  13.48791517  144.80297868  13.48798961  144.80300492
111  13.48791517  144.80297868 53 102
111  13.48878545  144.80360038 53 102
112  13.48880429  144.80373599  13.48873411  144.80380160
111  13.48880429  144.80373599 53 102
111  13.48865736  144.80380573
112  13.48865736  144.80380573  13.48829940  144.80391508 53 102
115  13.48815250  144.80368949
120 TB
111  13.48688558  144.80094642 53 102
112  13.48696512  144.80076599  13.48704421  144.80070996
111  13.48696512  144.80076599 53 102
111  13.48721777  144.80062165 53 102
112  13.48751487  144.80070344  13.48763184  144.80084778
111  13.48751487  144.80070344 53 102
111  13.48772605  144.80105009 53 102
111  13.48789151  144.80132171 53 102
111  13.48846556  144.80260517 53 102
111  13.48871024  144.80315221 53 102
111  13.48805742  144.80267108
112  13.48805742  144.80267108  13.48780521  144.80248216 53 102
115  13.48731075  144.80189267
120 TB
111  13.48865284  144.80251500 53
111  13.48802116  144.80113243 53 102
111  13.48793578  144.80094555 53 102
111  13.48728485  144.79952084 53 102
111  13.48563459  144.79590887 53 102
111  13.48498167  144.79447980 53 102
111  13.48331987  144.79084258 53 102
111  13.48267891  144.78943968 53 102
111  13.47905154  144.78150035 53 102
112  13.47878119  144.78124171  13.47860543  144.78117303 53 102
111  13.47840587  144.78124054 53 102
115  13.47797207  144.78144273
120 TB
111  13.49105867  144.81105360 53 102
111  13.49096243  144.81172894 53 102
111  13.49124309  144.81234156 53 102
115  13.49157505  144.81217643
120 TB
111  13.49194046  144.81199240 53 102
111  13.49217918  144.81187596 53 102
111  13.49190612  144.81125652 53 102
115  13.49148153  144.81098871
120 TB
111  13.48135543  144.79732008 102
115  13.48196119  144.79701538
120 TB
111  13.48187890  144.79682871 102
111  13.48109402  144.79722425
112  13.48109402  144.79722425  13.48093376  144.79726985 102
111  13.48087405  144.79713999 102
115  13.48057979  144.79650083
120 RM
111  13.49313045  144.80711468 22
111  13.49339194  144.80696587
112  13.49339194  144.80696587  13.49342771  144.80690297 22
112  13.49367755  144.80677397  13.49381488  144.80678702 22
111  13.49387939  144.80693454 22
111  13.49400252  144.80715385 22
111  13.49407360  144.80740971 22
111  13.49494877  144.80906114 22
112  13.49492452  144.80925557  13.49484708  144.80932476
111  13.49492452  144.80925557 22
111  13.49365639  144.81001222
112  13.49365639  144.81001222  13.49350126  144.81007066 22
111  13.49342822  144.80996257 22
111  13.49318085  144.80945125 22
111  13.49306459  144.80931897 22
111  13.48959378  144.80274862
112  13.48959378  144.80274862  13.48953295  144.80261658 22
111  13.48943141  144.80254117 22
111  13.48918180  144.80235828
112  13.48918180  144.80235828  13.48906640  144.80227629 22
111  13.48898003  144.80212236 22
115  13.48766932  144.79921480
120 RM
111  13.48759386  144.79897974 20
112  13.48763985  144.79920955  13.48769152  144.79931868
111  13.48763985  144.79920955 20
111  13.48895590  144.80213522 20
112  13.48914869  144.80237179  13.48926293  144.80245130
111  13.48914869  144.80237179 20
111  13.48940646  144.80255855 20
112  13.48956052  144.80275391  13.48961822  144.80288326
111  13.48956052  144.80275391 20
111  13.49303122  144.80933634 20
111  13.49313680  144.80946072 20
111  13.49340468  144.80997541
112  13.49340468  144.80997541  13.49348609  144.81014600 20
111  13.49366522  144.81004902 20
111  13.49494038  144.80928425
112  13.49494038  144.80928425  13.49505696  144.80920606 20
111  13.49497852  144.80904332 20
111  13.49409696  144.80739726 20
111  13.49402730  144.80714840 20
111  13.49389570  144.80692551 20
112  13.49367803  144.80675073  13.49353459  144.80674029
111  13.49367803  144.80675073
112  13.49367803  144.80675073  13.49349156  144.80674342 20
111  13.49338377  144.80693909 20
111  13.49310840  144.80710531 20
111  13.49312037  144.80714533 20
111  13.49339980  144.80698434
112  13.49339980  144.80698434  13.49348612  144.80689558 20
112  13.49367628  144.80679173  13.49383115  144.80678259
111  13.49367628  144.80679173
112  13.49367628  144.80679173  13.49376387  144.80679564 20
111  13.49385849  144.80694929 20
111  13.49397944  144.80716564 20
111  13.49405424  144.80741928 20
111  13.49491810  144.80907743 20
112  13.49490666  144.80922677  13.49484753  144.80926673
111  13.49490666  144.80922677 20
111  13.49363228  144.80997433 20
112  13.49345553  144.80993862  13.49340484  144.80985174
111  13.49345553  144.80993862 20
111  13.49321278  144.80943571 20
111  13.49308740  144.80929151 20
111  13.48961480  144.80272058
112  13.48961480  144.80272058  13.48953864  144.80258054 20
111  13.48943535  144.80250144 20
111  13.48919032  144.80231776
112  13.48919032  144.80231776  13.48910262  144.80226436 20
111  13.48900303  144.80210909 20
111  13.48769507  144.79920446
112  13.48769507  144.79920446  13.48765179  144.79908671 20
115  13.48768833  144.79898758
21  13.47879094  144.78738419 2 64.8100 3.00 06R PAPI-4L
21  13.48049836  144.78654447 2 64.8100 3.00 06L PAPI-4L
21  13.48647943  144.80616143 2 244.8200 3.00 24L PAPI-4L
21  13.48945778  144.80802668 2 244.8200 3.00 24R PAPI-4L
20  13.48804317  144.80761150 244.8000 0 4 {@B}9{@@,@B}1
20  13.48692734  144.80517029 244.8000 0 4 {@B}8{@@,@B}2
20  13.48570832  144.80250473 244.8000 0 4 {@B}7{@@,@B}3
20  13.48454219  144.79995310 244.8000 0 4 {@B}6{@@,@B}4
20  13.48337144  144.79739579 244.8000 0 4 {@B}5{@@,@B}5
20  13.48220517  144.79484443 244.8000 0 4 {@B}4{@@,@B}6
20  13.48103570  144.79228895 244.8000 0 4 {@B}3{@@,@B}7
20  13.47986941  144.78973667 244.8000 0 4 {@B}2{@@,@B}8
20  13.47870246  144.78718566 244.8000 0 4 {@B}1{@@,@B}9
20  13.48902018  144.80709360 244.8000 0 4 {@B}10{@@,@B}2
20  13.48790435  144.80465239 244.8000 0 4 {@B}9{@@,@B}3
20  13.48668533  144.80198683 244.8000 0 4 {@B}8{@@,@B}4
20  13.48551920  144.79943520 244.8000 0 4 {@B}7{@@,@B}5
20  13.48434845  144.79687789 244.8000 0 4 {@B}6{@@,@B}6
20  13.48318218  144.79432653 244.8000 0 4 {@B}5{@@,@B}7
20  13.48201271  144.79177105 244.8000 0 4 {@B}4{@@,@B}8
20  13.48084642  144.78921877 244.8000 0 4 {@B}3{@@,@B}9
20  13.47967947  144.78666776 244.8000 0 4 {@B}2{@@,@B}10
20  13.47848645  144.78405909 244.8000 0 4 {@B}1{@@,@B}11
20  13.49082599  144.80905172 244.8000 0 4 {@B}11{@@,@B}1
20  13.48978074  144.80676856 244.8000 0 4 {@B}10{@@,@B}2
20  13.48866491  144.80432735 244.8000 0 4 {@B}9{@@,@B}3
20  13.48744589  144.80166180 244.8000 0 4 {@B}8{@@,@B}4
20  13.48627976  144.79911016 244.8000 0 4 {@B}7{@@,@B}5
20  13.48510901  144.79655285 244.8000 0 4 {@B}6{@@,@B}6
20  13.48394274  144.79400150 244.8000 0 4 {@B}5{@@,@B}7
20  13.48277327  144.79144602 244.8000 0 4 {@B}4{@@,@B}8
20  13.48160698  144.78889374 244.8000 0 4 {@B}3{@@,@B}9
20  13.48044003  144.78634272 244.8000 0 4 {@B}2{@@,@B}10
20  13.47924701  144.78373406 244.8000 0 4 {@B}1{@@,@B}11
20  13.47813889  144.78506167 151.8000 0 3 {@L}A{@R}24L-06R{@@,safety}{@L}A
20  13.47814410  144.78416803 331.8000 0 3 {@L}A{@R}06L-24R{@@,safety}{@L}A
20  13.47877997  144.78646692 151.8000 0 3 {@L}B{@R}24L-06R{@@,safety}{@L}B
20  13.47890024  144.78582139 331.8000 0 3 {@L}B{@R}06L-24R{@@,safety}{@L}B
20  13.48346756  144.79582766 331.8000 0 3 {@L}D{@R}06L-24R{@@,safety}{@L}D
20  13.48333820  144.79648041 151.8000 0 3 {@L}D{@R}24L-06R{@@,safety}{@L}D
20  13.48574480  144.80082055 331.8000 0 3 {@L}E{@R}06L-24R{@@,safety}{@L}E
20  13.48564070  144.80151436 151.8000 0 3 {@L}E{@R}24L-06R{@@,safety}{@L}E
20  13.48726355  144.80414387 331.8000 0 3 {@L}G{@R}06L-24R{@@,safety}{@L}G
20  13.48179424  144.79663268 331.8000 0 3 {@L}D{@R}06R-24L{@@,safety}{@L}D
20  13.48403896  144.80161709 331.8000 0 3 {@L}E{@R}06R-24L{@@,safety}{@L}E
20  13.48568790  144.80518657 331.8000 0 3 {@L}G{@R}06R-24L{@@,safety}{@L}G
20  13.48723099  144.80501143 151.8000 0 3 {@L}G{@R}24L-06R{@@,safety}{@L}G
20  13.48965164  144.80938296 331.8000 0 3 {@L}J{@R}06L-24R{@@,safety}{@L}J
20  13.48958433  144.81018381 151.8000 0 3 {@L}J{@R}24L{@@,safety}{@L}J
20  13.48849747  144.80287692 35.5500 0 3 {@L}F{@Y}K{^ru}
20  13.48844986  144.80356856 213.2900 0 3 {@L}F{@R}24R-06L{@@,safety}{@L}F
20  13.49222400  144.80964085 21.8000 0 3 {@L}J{@Y,^ld}K{^ru}
20  13.49140088  144.80997432 201.5700 0 3 {@L}J{@R}24R-06L{@@,safety}{@L}J
20  13.48872157  144.80366672 334.8000 0 3 {@L}G{@Y,^l}K{^ru}
20  13.48901443  144.80416253 154.8000 0 3 {@L}G{@R}24R-06L{@@,safety}{@L}G
20  13.48705856  144.80006696 334.8000 0 3 {@L}E{@Y,^l}K{^r}
20  13.48736777  144.80079192 154.8000 0 3 {@L}E{@R}24R-06L{@@,safety}{@L}E
20  13.48475395  144.79502955 334.8000 0 3 {@L}D{@Y,^l}K{^r}
20  13.48506316  144.79575451 154.8000 0 3 {@L}D{@R}24R-06L{@@,safety}{@L}D
20  13.48242953  144.78995818 334.8000 0 3 {@L}C{@Y,^l}K{^r}
20  13.48275358  144.79071112 154.8000 0 3 {@L}C{@R}24R-06L{@@,safety}{@L}C
20  13.47946272  144.78349151 334.8000 0 3 {@L}A{@Y,^l}K{^r}
20  13.48127409  144.78589336 244.8000 0 3 {@R}ILS{@@,critical}
20  13.47978678  144.78424446 154.8000 0 3 {@L}A{@R}24R-06L{@@,safety}{@L}A
20  13.47864373  144.78169587 180.0000 0 3 {@L}K{@R}06L{@@,safety}{@L}K
20  13.49320020  144.81071500 155.6300 0 3 {@Y,^lu}J{@L}K{@Y}K{^r}
20  13.49227051  144.80934755 64.8000 0 3 {@L}K{@Y}J{^rd}
20  13.48988708  144.80472406 244.8000 0 3 {@Y,^l}G{@L}K
20  13.48755742  144.80111940 244.8000 0 3 {@Y,^l}E{@L}K
20  13.48741314  144.79945244 64.8000 0 3 {@L}K{@Y}E{^r}
20  13.48525737  144.79608190 244.8000 0 3 {@Y,^l}D{@L}K
20  13.48511309  144.79441495 64.8000 0 3 {@L}K{@Y}D{^r}
20  13.48296041  144.79103455 244.8000 0 3 {@Y,^l}C{@L}K
20  13.48281613  144.78936759 64.8000 0 3 {@L}K{@Y}C{^r}
20  13.48002321  144.78458063 244.8000 0 3 {@Y,^l}A{@L}K
20  13.47994353  144.78299930 64.8000 0 3 {@L}K{@Y}A{^r}
20  13.48152093  144.79741519 154.8000 0 3 {@Y,^l}G{@L}D
20  13.48097322  144.79703925 334.8000 0 3 {@L}D{@Y}G{^r}
20  13.48104397  144.79776956 244.8000 0 3 {@L}G{@Y,^l}D{^r}
20  13.48334819  144.80283836 244.8000 0 3 {@L}G{@Y,^l}E{^r}
20  13.48338006  144.80178959 64.8000 0 3 {@L}G{@Y,^l}E{^r}
20  13.48301162  144.80219374 331.8000 0 3 {@L}E{@Y,^l}G{^r}
20  13.48374973  144.80243276 151.8000 0 3 {@L}E{@Y,^l}G{^r}
20  13.48888031  144.80965258 64.8000 0 3 {@Y,^l}J
20  13.48600050  144.80495592 64.8000 0 3 {@Y}G{^r}
20  13.48627206  144.80552030 244.8000 0 3 {@Y,^l}G
20  13.48687043  144.80526526 244.8000 0 3 {@Y}G{^r}
20  13.48651121  144.80443485 64.8000 0 3 {@Y,^l}G
20  13.48436364  144.80143631 64.8000 0 3 {@Y}E{^r}
20  13.48464419  144.80202838 244.8000 0 3 {@Y,^l}E
20  13.48529942  144.80177951 244.8000 0 3 {@Y}E{^r}
20  13.48497014  144.80104144 64.8000 0 3 {@Y,^l}E
20  13.48210266  144.79646820 64.8000 0 3 {@Y}D{^r}
20  13.48238320  144.79706027 244.8000 0 3 {@Y,^l}D
20  13.48303843  144.79681139 244.8000 0 3 {@Y}D{^r}
20  13.48270915  144.79607332 64.8000 0 3 {@Y,^l}D
20  13.47846351  144.78680618 244.8000 0 3 {@Y}B{^r}
20  13.47813423  144.78606811 64.8000 0 3 {@Y,^l}B
20  13.47781540  144.78537097 244.8000 0 3 {@Y}A{^r}
20  13.47834411  144.78191448 244.8000 0 3 {@Y}K{^r}
20  13.48244810  144.79091902 244.8000 0 3 {@Y}C{^r}
20  13.48205596  144.79007938 64.8000 0 3 {@Y,^l}C
20  13.47951443  144.78616350 244.8000 0 3 {@Y,^l}B
20  13.47922150  144.78550438 64.8000 0 3 {@Y}B{^r}
20  13.47889129  144.78479538 244.8000 0 3 {@Y,^l}A
20  13.47951658  144.78446574 244.8000 0 3 {@Y}A{^r}
